hour,value
2025-06-22 00:00:00,51.655
2025-06-22 01:00:00,52.8
2025-06-22 02:00:00,50.89
2025-06-22 03:00:00,54.11333333333334
2025-06-22 04:00:00,46.215
2025-06-22 05:00:00,48.24166666666667
2025-06-22 06:00:00,50.05833333333333
2025-06-22 07:00:00,47.42666666666666
2025-06-22 08:00:00,47.263333333333335
2025-06-22 09:00:00,43.755
2025-06-22 10:00:00,50.87166666666667
2025-06-22 11:00:00,50.894999999999996
2025-06-22 12:00:00,52.81333333333334
2025-06-22 13:00:00,50.14333333333333
2025-06-22 14:00:00,48.08833333333334
2025-06-22 15:00:00,48.42833333333333
2025-06-22 16:00:00,45.906666666666666
2025-06-22 17:00:00,44.940000000000005
2025-06-22 18:00:00,48.92333333333333
2025-06-22 19:00:00,56.91833333333333
2025-06-22 20:00:00,48.54833333333333
2025-06-22 21:00:00,52.175
2025-06-22 22:00:00,51.391666666666666
2025-06-22 23:00:00,48.919999999999995
