hour,value
2025-06-01 00:00:00,46.501666666666665
2025-06-01 01:00:00,56.876666666666665
2025-06-01 02:00:00,49.59
2025-06-01 03:00:00,52.876666666666665
2025-06-01 04:00:00,55.916666666666664
2025-06-01 05:00:00,48.986666666666665
2025-06-01 06:00:00,48.75833333333333
2025-06-01 07:00:00,44.89833333333333
2025-06-01 08:00:00,50.63666666666666
2025-06-01 09:00:00,52.98166666666667
2025-06-01 10:00:00,51.026666666666664
2025-06-01 11:00:00,41.04833333333333
2025-06-01 12:00:00,49.99166666666667
2025-06-01 13:00:00,53.22
2025-06-01 14:00:00,57.15
2025-06-01 15:00:00,45.75666666666667
2025-06-01 16:00:00,49.598333333333336
2025-06-01 17:00:00,57.04833333333333
2025-06-01 18:00:00,46.43666666666666
2025-06-01 19:00:00,47.43333333333333
2025-06-01 20:00:00,47.25
2025-06-01 21:00:00,50.27166666666667
2025-06-01 22:00:00,50.155
2025-06-01 23:00:00,46.88666666666666
