hour,value
2025-06-16 00:00:00,45.016666666666666
2025-06-16 01:00:00,56.82166666666667
2025-06-16 02:00:00,47.269999999999996
2025-06-16 03:00:00,51.781666666666666
2025-06-16 04:00:00,49.845
2025-06-16 05:00:00,48.681666666666665
2025-06-16 06:00:00,49.14333333333333
2025-06-16 07:00:00,50.07333333333334
2025-06-16 08:00:00,49.751666666666665
2025-06-16 09:00:00,48.015
2025-06-16 10:00:00,48.53666666666666
2025-06-16 11:00:00,45.026666666666664
2025-06-16 12:00:00,47.21666666666667
2025-06-16 13:00:00,51.72166666666667
2025-06-16 14:00:00,56.086666666666666
2025-06-16 15:00:00,50.58833333333334
2025-06-16 16:00:00,47.32166666666667
2025-06-16 17:00:00,46.575
2025-06-16 18:00:00,49.96
2025-06-16 19:00:00,51.08166666666667
2025-06-16 20:00:00,55.39666666666667
2025-06-16 21:00:00,51.775
2025-06-16 22:00:00,46.13166666666667
2025-06-16 23:00:00,43.980000000000004
