hour,value
2025-06-27 00:00:00,50.56666666666667
2025-06-27 01:00:00,48.818333333333335
2025-06-27 02:00:00,50.906666666666666
2025-06-27 03:00:00,48.99333333333333
2025-06-27 04:00:00,55.483333333333334
2025-06-27 05:00:00,46.388333333333335
2025-06-27 06:00:00,48.68833333333334
2025-06-27 07:00:00,55.894999999999996
2025-06-27 08:00:00,51.54
2025-06-27 09:00:00,49.876666666666665
2025-06-27 10:00:00,51.60666666666667
2025-06-27 11:00:00,52.973333333333336
2025-06-27 12:00:00,45.69666666666667
2025-06-27 13:00:00,47.905
2025-06-27 14:00:00,43.955000000000005
2025-06-27 15:00:00,43.71333333333334
2025-06-27 16:00:00,48.419999999999995
2025-06-27 17:00:00,56.515
2025-06-27 18:00:00,51.285
2025-06-27 19:00:00,53.95
2025-06-27 20:00:00,46.059999999999995
2025-06-27 21:00:00,51.96
2025-06-27 22:00:00,48.25833333333333
2025-06-27 23:00:00,57.6
