hour,value
2025-06-02 00:00:00,50.39666666666667
2025-06-02 01:00:00,42.20166666666667
2025-06-02 02:00:00,46.66
2025-06-02 03:00:00,51.684999999999995
2025-06-02 04:00:00,48.18
2025-06-02 05:00:00,57.985
2025-06-02 06:00:00,46.93
2025-06-02 07:00:00,46.45333333333333
2025-06-02 08:00:00,48.35
2025-06-02 09:00:00,44.291666666666664
2025-06-02 10:00:00,54.51833333333333
2025-06-02 11:00:00,50.29333333333333
2025-06-02 12:00:00,46.18333333333333
2025-06-02 13:00:00,51.934999999999995
2025-06-02 14:00:00,54.285
2025-06-02 15:00:00,47.13166666666667
2025-06-02 16:00:00,50.77333333333333
2025-06-02 17:00:00,51.608333333333334
2025-06-02 18:00:00,46.97833333333333
2025-06-02 19:00:00,46.14
2025-06-02 20:00:00,49.865
2025-06-02 21:00:00,49.20666666666667
2025-06-02 22:00:00,43.9
2025-06-02 23:00:00,46.45166666666667
