hour,value
2025-06-26 00:00:00,50.49333333333333
2025-06-26 01:00:00,52.51
2025-06-26 02:00:00,47.10666666666667
2025-06-26 03:00:00,44.55333333333333
2025-06-26 04:00:00,47.72
2025-06-26 05:00:00,55.075
2025-06-26 06:00:00,44.781666666666666
2025-06-26 07:00:00,55.18
2025-06-26 08:00:00,52.586666666666666
2025-06-26 09:00:00,49.733333333333334
2025-06-26 10:00:00,52.26
2025-06-26 11:00:00,55.998333333333335
2025-06-26 12:00:00,55.25
2025-06-26 13:00:00,48.275
2025-06-26 14:00:00,42.84
2025-06-26 15:00:00,50.556666666666665
2025-06-26 16:00:00,47.843333333333334
2025-06-26 17:00:00,47.861666666666665
2025-06-26 18:00:00,50.46333333333334
2025-06-26 19:00:00,44.401666666666664
2025-06-26 20:00:00,55.44166666666667
2025-06-26 21:00:00,44.32666666666667
2025-06-26 22:00:00,48.24333333333333
2025-06-26 23:00:00,51.56166666666666
