hour,value
2025-06-14 00:00:00,54.230000000000004
2025-06-14 01:00:00,52.805
2025-06-14 02:00:00,51.58166666666667
2025-06-14 03:00:00,52.56666666666667
2025-06-14 04:00:00,53.544999999999995
2025-06-14 05:00:00,51.63666666666666
2025-06-14 06:00:00,49.32833333333333
2025-06-14 07:00:00,45.54
2025-06-14 08:00:00,48.20333333333333
2025-06-14 09:00:00,50.35666666666667
2025-06-14 10:00:00,53.035
2025-06-14 11:00:00,49.19166666666667
2025-06-14 12:00:00,52.32166666666667
2025-06-14 13:00:00,44.8
2025-06-14 14:00:00,52.77333333333333
2025-06-14 15:00:00,48.608333333333334
2025-06-14 16:00:00,46.43833333333334
2025-06-14 17:00:00,45.235
2025-06-14 18:00:00,55.52333333333333
2025-06-14 19:00:00,51.193333333333335
2025-06-14 20:00:00,45.465
2025-06-14 21:00:00,53.88666666666666
2025-06-14 22:00:00,47.166666666666664
2025-06-14 23:00:00,45.94833333333334
